probe_id,gene_id,mapping_status,max_exact_probe_hits,qualified_signature_targets
Les.5648.1.S1_at,,unmapped,0,
Les.5764.1.S1_at,,unmapped,0,
Les.5674.1.S1_at,,unmapped,0,
Les.565.1.A1_at,,unmapped,0,
Les.5687.1.S1_at,,unmapped,0,
Les.5613.1.S1_at,,unmapped,0,
Les.5703.1.S1_at,,unmapped,0,
Les.5632.1.A1_at,,unmapped,0,
Les.5706.1.S1_at,,unmapped,0,
Les.5616.1.S1_at,Solyc06g048440,one_to_one_signature_target,11,Solyc06g048440
Les.5732.1.S1_at,,unmapped,0,
Les.5642.1.S1_at,,unmapped,0,
Les.5619.1.A1_at,,unmapped,0,
Les.5719.1.S1_at,,unmapped,0,
Les.5745.1.S1_at,,unmapped,0,
Les.5655.1.S1_at,,unmapped,0,
Les.5771.1.S1_at,,unmapped,0,
Les.5681.1.S1_at,,unmapped,0,
Les.5764.1.A1_at,,unmapped,0,
Les.572.1.A1_at,,unmapped,0,
Les.5748.1.S1_at,,unmapped,0,
Les.5658.1.S1_at,,unmapped,0,
Les.5684.1.S1_at,,unmapped,0,
Les.5610.1.S1_at,,unmapped,0,
Les.5700.1.S1_at,,unmapped,0,
Les.5697.1.S1_at,,unmapped,0,
Les.5623.1.S1_at,,unmapped,0,
Les.5626.1.S1_at,,unmapped,0,
Les.5716.1.S1_at,,unmapped,0,
Les.5742.1.S1_at,,unmapped,0,
Les.5652.1.S1_at,,unmapped,0,
Les.57.1.S1_at,,unmapped,0,
Les.5629.1.S1_at,,unmapped,0,
Les.5729.1.S1_at,,unmapped,0,
Les.5755.1.S1_at,,unmapped,0,
Les.5748.1.A1_at,,unmapped,0,
Les.5691.1.S1_at,,unmapped,0,
Les.5758.1.S1_at,,unmapped,0,
Les.5668.1.S1_at,,unmapped,0,
Les.5784.1.S1_at,,unmapped,0,
Les.5948.1.S1_at,,unmapped,0,
Les.5877.1.A1_at,,unmapped,0,
Les.585.1.A1_at,,unmapped,0,
Les.5797.1.S1_at,,unmapped,0,
Les.5813.1.S1_at,,unmapped,0,
Les.588.1.A1_at,,unmapped,0,
Les.5816.1.S1_at,,unmapped,0,
Les.5916.1.S1_at,,unmapped,0,
Les.5942.1.S1_at,,unmapped,0,
Les.5935.1.A1_at,,unmapped,0,
Les.5781.1.A1_at,,unmapped,0,
Les.5942.2.S1_at,,unmapped,0,
Les.5852.2.S1_at,,unmapped,0,
Les.5919.1.S1_at,,unmapped,0,
Les.5829.1.S1_at,,unmapped,0,
Les.5945.1.S1_at,,unmapped,0,
Les.5855.1.S1_at,,unmapped,0,
Les.5848.1.A1_at,,unmapped,0,
Les.5791.1.S1_at,,unmapped,0,
Les.5852.3.S1_at,,unmapped,0,
Les.5858.1.S1_at,,unmapped,0,
Les.5794.1.S1_at,,unmapped,0,
Les.5884.1.S1_at,,unmapped,0,
Les.5958.1.S1_at,,unmapped,0,
Les.5810.1.S1_at,,unmapped,0,
Les.5823.1.S1_at,,unmapped,0,
Les.579.1.S1_at,,unmapped,0,
Les.5826.1.S1_at,,unmapped,0,
Les.5952.1.S1_at,,unmapped,0,
Les.5881.1.A1_at,,unmapped,0,
Les.5839.1.S1_at,,unmapped,0,
Les.5955.1.S1_at,,unmapped,0,
Les.5822.1.S1_s_at,,unmapped,0,
Les.5775.1.S1_at,,unmapped,0,
Les.5865.1.S1_at,Solyc02g070800,one_to_one_signature_target,11,Solyc02g070800
Les.5778.1.S1_at,,unmapped,0,
Les.5868.1.S1_at,,unmapped,0,
Les.5820.1.S1_at,,unmapped,0,
Les.5920.1.S1_at,,unmapped,0,
Les.5807.1.S1_at,,unmapped,0,
Les.5923.1.S1_at,,unmapped,0,
Les.5833.1.S1_at,,unmapped,0,
Les.5852.1.A1_at,,unmapped,0,
Les.58.1.S1_at,,unmapped,0,
Les.5836.1.S1_at,,unmapped,0,
Les.5862.1.S1_at,,unmapped,0,
Les.5775.1.A1_at,,unmapped,0,
Les.5939.1.S1_at,,unmapped,0,
Les.5849.1.S1_at,,unmapped,0,
Les.5875.1.S1_at,,unmapped,0,
Les.5801.1.S1_at,,unmapped,0,
Les.5878.1.S1_at,,unmapped,0,
Les.5788.1.S1_at,,unmapped,0,
Les.5804.1.S1_at,,unmapped,0,
Les.5830.1.S1_at,,unmapped,0,
Les.5817.1.S1_at,Solyc04g081300,one_to_one_signature_target,11,Solyc04g081300
Les.5933.1.S1_at,,unmapped,0,
Les.5843.1.S1_at,,unmapped,0,
Les.5936.1.S1_at,,unmapped,0,
Les.5846.1.S1_at,,unmapped,0,
Les.5782.1.S1_at,,unmapped,0,
Les.5872.1.S1_at,,unmapped,0,
Les.583.1.A1_at,,unmapped,0,
Les.5946.2.S1_at,,unmapped,0,
Les.5785.1.S1_at,,unmapped,0,
Les.5949.1.S1_at,,unmapped,0,
Les.5859.1.S1_at,,unmapped,0,
Les.5811.1.S1_at,,unmapped,0,
Les.5942.1.S1_a_at,,unmapped,0,
Les.5885.2.S1_at,,unmapped,0,
Les.5798.1.S1_at,,unmapped,0,
Les.5888.1.S1_at,,unmapped,0,
Les.5814.1.S1_at,,unmapped,0,
Les.5930.1.S1_at,,unmapped,0,
Les.5840.1.S1_at,,unmapped,0,
Les.5885.3.S1_at,,unmapped,0,
Les.5917.1.S1_at,,unmapped,0,
Les.5943.1.S1_at,,unmapped,0,
Les.5853.1.S1_at,,unmapped,0,
Les.580.1.A1_at,,unmapped,0,
Les.5946.1.S1_at,,unmapped,0,
Les.5856.1.S1_at,,unmapped,0,
Les.5792.1.S1_at,,unmapped,0,
Les.5885.1.A1_at,,unmapped,0,
Les.593.1.A1_at,,unmapped,0,
Les.5956.2.S1_at,,unmapped,0,
Les.5795.1.S1_at,,unmapped,0,
Les.5821.1.S1_at,,unmapped,0,
Les.5914.1.S1_at,,unmapped,0,
Les.5824.1.S1_at,,unmapped,0,
Les.5940.1.S1_at,,unmapped,0,
Les.5850.1.S1_at,Solyc12g013710,one_to_one_signature_target,11,Solyc12g013710
Les.5827.1.S1_at,,unmapped,0,
Les.5927.1.S1_at,,unmapped,0,
Les.5953.1.S1_at,,unmapped,0,
Les.5882.1.A1_at,,unmapped,0,
Les.5776.1.S1_at,,unmapped,0,
Les.5866.1.S1_at,,unmapped,0,
Les.5892.1.S1_at,,unmapped,0,
Les.5795.1.A1_at,,unmapped,0,
Les.5869.1.S1_at,,unmapped,0,
Les.5779.1.S1_at,,unmapped,0,
Les.5921.1.S1_at,,unmapped,0,
Les.5914.1.A1_at,,unmapped,0,
Les.5924.1.S1_at,,unmapped,0,
Les.5834.1.S1_at,,unmapped,0,
Les.5860.1.S1_at,,unmapped,0,
Les.5827.1.A1_at,,unmapped,0,
Les.59.1.S1_at,,unmapped,0,
Les.5837.1.S1_at,,unmapped,0,
Les.5863.1.S1_at,,unmapped,0,
Les.5950.1.S1_a_at,,unmapped,0,
Les.581.2.S1_at,,unmapped,0,
Les.5786.1.S1_at,,unmapped,0,
Les.5876.1.S1_at,,unmapped,0,
Les.5802.1.S1_at,,unmapped,0,
Les.5789.1.S1_at,,unmapped,0,
Les.5879.1.S1_at,,unmapped,0,
Les.5805.1.S1_at,,unmapped,0,
Les.5831.1.S1_at,,unmapped,0,
Les.587.1.S1_at,,unmapped,0,
Les.5931.1.S1_at,,unmapped,0,
Les.5808.1.A1_at,,unmapped,0,
Les.5860.1.A1_at,,unmapped,0,
Les.5818.1.S1_at,,unmapped,0,
Les.5934.1.S1_at,,unmapped,0,
Les.5844.1.S1_at,,unmapped,0,
Les.5780.1.S1_at,,unmapped,0,
Les.5870.1.S1_at,,unmapped,0,
Les.5847.1.S1_at,,unmapped,0,
Les.5783.1.S1_at,,unmapped,0,
Les.5873.1.S1_at,,unmapped,0,
Les.5802.1.A1_at,,unmapped,0,
Les.584.1.A1_at,,unmapped,0,
Les.5883.2.S1_at,,unmapped,0,
Les.591.2.S1_at,,unmapped,0,
Les.5796.1.S1_at,,unmapped,0,
Les.5886.1.S1_at,,unmapped,0,
Les.5812.1.S1_at,,unmapped,0,
Les.594.1.S1_at,,unmapped,0,
Les.5886.2.S1_at,,unmapped,0,
Les.5799.1.S1_at,,unmapped,0,
Les.5815.1.S1_at,,unmapped,0,
Les.5841.1.S1_at,,unmapped,0,
Les.5780.1.A1_at,,unmapped,0,
Les.5918.1.S1_at,,unmapped,0,
Les.5828.1.S1_at,,unmapped,0,
Les.5854.1.S1_at,,unmapped,0,
Les.5790.1.S1_at,,unmapped,0,
Les.5880.1.S1_at,,unmapped,0,
Les.581.1.A1_at,,unmapped,0,
Les.5880.2.S1_at,,unmapped,0,
Les.5947.1.S1_at,,unmapped,0,
Les.5857.1.S1_at,,unmapped,0,
Les.5793.1.S1_at,,unmapped,0,
Les.5883.1.S1_at,,unmapped,0,
Les.5938.2.S1_a_at,,unmapped,0,
Les.5796.1.A1_at,,unmapped,0,
Les.5941.1.A1_at,,unmapped,0,
Les.5915.1.S1_at,,unmapped,0,
Les.5825.1.S1_at,,unmapped,0,
Les.5851.1.S1_at,,unmapped,0,
Les.5944.1.A1_at,,unmapped,0,
Les.5928.1.S1_at,,unmapped,0,
Les.5838.1.S1_at,,unmapped,0,
Les.5954.1.S1_at,,unmapped,0,
Les.5864.1.S1_at,Solyc07g043420,one_to_one_signature_target,11,Solyc07g043420
Les.5890.1.S1_at,,unmapped,0,
Les.591.1.A1_at,,unmapped,0,
Les.5957.1.S1_at,Solyc01g109180,one_to_one_signature_target,6,Solyc01g109180
Les.5867.1.S1_at,,unmapped,0,
Les.5777.1.S1_at,,unmapped,0,
Les.5806.1.S1_at,,unmapped,0,
Les.5922.1.S1_at,,unmapped,0,
Les.5832.1.S1_at,,unmapped,0,
Les.5809.1.S1_at,,unmapped,0,
Les.5925.1.S1_at,,unmapped,0,
Les.5835.1.S1_at,,unmapped,0,
Les.5951.1.S1_at,,unmapped,0,
Les.5861.1.S1_at,,unmapped,0,
Les.5935.2.S1_at,,unmapped,0,
Les.5928.2.A1_at,,unmapped,0,
Les.5774.1.S1_at,,unmapped,0,
Les.5871.2.S1_at,,unmapped,0,
Les.5938.1.S1_at,,unmapped,0,
Les.5874.1.S1_at,,unmapped,0,
Les.5800.1.S1_at,,unmapped,0,
Les.5848.2.S1_at,,unmapped,0,
Les.5787.1.S1_at,,unmapped,0,
Les.5877.1.S1_at,,unmapped,0,
Les.5803.1.S1_at,,unmapped,0,
Les.5956.1.S1_s_at,,unmapped,0,
Les.5932.1.S1_at,,unmapped,0,
Les.5842.1.S1_at,Solyc09g059170,one_to_one_signature_target,8,Solyc09g059170
Les.5819.1.S1_at,,unmapped,0,
Les.5845.1.S1_at,,unmapped,0,
Les.5781.1.S1_at,,unmapped,0,
Les.5871.1.S1_at,,unmapped,0,
Les.582.1.A1_at,,unmapped,0,
Les.7.1.S1_at,,unmapped,0,
Les.656.2.S1_at,,unmapped,0,
Les.749.1.S1_at,,unmapped,0,
Les.775.1.S1_at,,unmapped,0,
Les.611.1.S1_at,,unmapped,0,
Les.611.2.A1_at,,unmapped,0,
Les.778.1.A1_at,,unmapped,0,
Les.64.1.S1_at,,unmapped,0,
Les.614.1.A1_at,,unmapped,0,
Les.640.1.A1_at,,unmapped,0,
Les.698.1.S1_at,,unmapped,0,
Les.793.2.A1_s_at,,unmapped,0,
Les.67.1.S1_at,,unmapped,0,
Les.643.1.A1_at,,unmapped,0,
Les.79.1.S1_a_at,,unmapped,0,
Les.743.1.S1_at,,unmapped,0,
Les.743.2.A1_at,,unmapped,0,
Les.656.1.A1_at,,unmapped,0,
Les.682.1.A1_at,,unmapped,0,
Les.727.2.S1_at,,unmapped,0,
Les.782.1.S1_at,,unmapped,0,
Les.692.1.S1_at,Solyc01g096740,one_to_one_signature_target,11,Solyc01g096740
Les.659.1.A1_at,,unmapped,0,
Les.61.1.S1_at,,unmapped,0,
Les.701.1.A1_at,,unmapped,0,
Les.598.1.A1_at,,unmapped,0,
Les.788.1.A1_at,,unmapped,0,
Les.74.1.S1_at,,unmapped,0,
Les.669.2.S1_at,,unmapped,0,
Les.714.1.A1_at,,unmapped,0,
Les.740.1.A1_at,,unmapped,0,
Les.650.1.A1_at,,unmapped,0,
Les.795.2.S1_at,,unmapped,0,
Les.798.1.S1_at,,unmapped,0,
Les.750.1.S1_at,,unmapped,0,
Les.627.1.A1_at,,unmapped,0,
Les.631.3.S1_at,,unmapped,0,
Les.727.1.S1_at,,unmapped,0,
Les.663.1.S1_at,,unmapped,0,
Les.607.1.A1_s_at,,unmapped,0,
Les.756.1.A1_at,,unmapped,0,
Les.666.1.A1_at,,unmapped,0,
Les.727.3.A1_at,,unmapped,0,
Les.792.1.S1_at,,unmapped,0,
Les.759.1.A1_at,,unmapped,0,
Les.669.1.A1_at,,unmapped,0,
Les.71.1.S1_at,,unmapped,0,
Les.695.1.A1_at,,unmapped,0,
Les.795.1.S1_at,,unmapped,0,
Les.605.1.S1_at,,unmapped,0,
Les.631.1.S1_at,,unmapped,0,
Les.660.1.A1_at,,unmapped,0,
Les.605.2.S1_at,,unmapped,0,
Les.605.3.A1_at,,unmapped,0,
Les.631.2.S1_at,,unmapped,0,
Les.608.1.S1_at,,unmapped,0,
Les.734.1.S1_at,,unmapped,0,
Les.753.1.A1_at,Solyc06g048470,one_to_one_signature_target,9,Solyc06g048470
Les.673.1.S1_at,,unmapped,0,
Les.766.1.A1_at,,unmapped,0,
Les.792.2.A1_at,,unmapped,0,
Les.769.1.A1_at,,unmapped,0,
Les.702.1.S1_at,,unmapped,0,
Les.641.1.S1_at,,unmapped,0,
Les.731.1.S1_at,,unmapped,0,
Les.731.2.A1_at,,unmapped,0,
Les.634.1.A1_at,,unmapped,0,
Les.644.1.S1_at,,unmapped,0,
Les.670.1.S1_at,,unmapped,0,
Les.744.1.S1_at,,unmapped,0,
Les.670.2.A1_at,,unmapped,0,
Les.647.1.A1_at,,unmapped,0,
Les.628.2.S1_at,,unmapped,0,
Les.8.1.S1_at,,unmapped,0,
Les.793.1.S1_s_at,,unmapped,0,
Les.747.1.S1_at,,unmapped,0,
Les.683.1.S1_at,,unmapped,0,
Les.602.1.A1_at,,unmapped,0,
Les.776.1.A1_at,,unmapped,0,
Les.62.1.S1_at,,unmapped,0,
Les.683.2.S1_at,,unmapped,0,
Les.683.3.A1_at,,unmapped,0,
Les.612.1.S1_at,,unmapped,0,
Les.612.2.A1_at,,unmapped,0,
Les.779.1.A1_at,,unmapped,0,
Les.689.1.A1_at,,unmapped,0,
Les.65.1.S1_at,,unmapped,0,
Les.615.1.A1_at,,unmapped,0,
Les.705.1.A1_at,,unmapped,0,
Les.699.1.S1_at,,unmapped,0,
Les.618.1.A1_at,,unmapped,0,
Les.651.1.S1_at,,unmapped,0,
Les.770.1.A1_at,,unmapped,0,
Les.628.1.S1_at,,unmapped,0,
Les.693.1.A1_s_at,,unmapped,0,
Les.657.1.A1_at,,unmapped,0,
Les.773.1.A1_at,,unmapped,0,
Les.5959.1.S1_at,,unmapped,0,
Les.657.2.A1_at,,unmapped,0,
Les.783.1.S1_at,,unmapped,0,
Les.75.1.S1_at,,unmapped,0,
Les.78.1.S1_at,,unmapped,0,
Les.654.1.A1_at,,unmapped,0,
Les.680.1.A1_at,,unmapped,0,
Les.638.1.S1_at,,unmapped,0,
Les.677.1.S1_at,,unmapped,0,
Les.786.1.A1_at,,unmapped,0,
Les.72.1.S1_at,,unmapped,0,
Les.696.1.A1_at,,unmapped,0,
Les.799.1.A1_at,,unmapped,0,
Les.609.1.A1_at,,unmapped,0,
Les.661.1.A1_at,,unmapped,0,
Les.735.1.S1_at,,unmapped,0,
Les.664.1.A1_at,,unmapped,0,
Les.690.1.A1_at,,unmapped,0,
Les.738.1.S1_at,,unmapped,0,
Les.764.1.S1_at,,unmapped,0,
Les.764.2.A1_at,,unmapped,0,
Les.75.1.S1_s_at,,unmapped,0,
Les.674.2.A1_at,,unmapped,0,
Les.767.1.A1_at,,unmapped,0,
Les.603.1.A1_at,,unmapped,0,
Les.657.2.A1_a_at,,unmapped,0,
Les.677.2.A1_at,,unmapped,0,
Les.796.1.A1_at,Solyc02g067750,one_to_one_signature_target,11,Solyc02g067750
Les.606.1.A1_at,,unmapped,0,
Les.722.1.A1_at,,unmapped,0,
Les.687.2.S1_at,,unmapped,0,
Les.5960.1.S1_at,,unmapped,0,
Les.642.1.S1_at,,unmapped,0,
Les.69.1.S1_at,,unmapped,0,
Les.709.1.A1_at,,unmapped,0,
Les.761.1.A1_at,,unmapped,0,
Les.671.1.A1_at,,unmapped,0,
Les.735.2.A1_at,,unmapped,0,
Les.771.1.S1_at,,unmapped,0,
Les.648.1.A1_at,,unmapped,0,
Les.626.3.S1_at,,unmapped,0,
Les.674.1.A1_at,,unmapped,0,
Les.790.1.A1_at,,unmapped,0,
Les.787.1.A1_s_at,,unmapped,0,
Les.658.1.S1_at,,unmapped,0,
Les.777.1.A1_at,,unmapped,0,
Les.63.1.S1_at,Solyc11g072310,one_to_one_signature_target,9,Solyc11g072310
Les.687.1.S1_at,,unmapped,0,
Les.706.1.A1_at,,unmapped,0,
Les.732.1.A1_at,,unmapped,0,
Les.687.3.A1_at,,unmapped,0,
Les.626.1.S1_at,,unmapped,0,
Les.716.1.S1_at,,unmapped,0,
Les.742.1.S1_at,,unmapped,0,
Les.652.1.S1_at,,unmapped,0,
Les.619.1.A1_at,,unmapped,0,
Les.719.1.A1_at,,unmapped,0,
Les.745.1.A1_at,Solyc01g079240,one_to_one_signature_target,11,Solyc01g079240
Les.626.2.S1_at,,unmapped,0,
Les.681.1.A1_at,,unmapped,0,
Les.6.1.S1_at,,unmapped,0,
Les.774.1.A1_at,,unmapped,0,
Les.60.1.S1_at,,unmapped,0,
Les.700.1.A1_at,,unmapped,0,
Les.658.2.A1_at,,unmapped,0,
Les.597.1.A1_at,,unmapped,0,
Les.73.1.S1_at,,unmapped,0,
Les.713.1.A1_at,,unmapped,0,
Les.797.1.S1_at,,unmapped,0,
Les.76.1.S1_at,,unmapped,0,
Les.674.1.A1_a_at,,unmapped,0,
Les.636.1.S1_at,,unmapped,0,
Les.726.1.S1_at,,unmapped,0,
Les.655.1.A1_at,,unmapped,0,
Les.755.1.A1_at,,unmapped,0,
Les.781.1.A1_at,,unmapped,0,
Les.636.2.S1_at,,unmapped,0,
Les.758.1.A1_at,,unmapped,0,
Les.668.1.A1_at,,unmapped,0,
Les.70.1.S1_at,,unmapped,0,
Les.620.1.A1_at,,unmapped,0,
Les.630.1.S1_at,,unmapped,0,
Les.623.1.A1_at,,unmapped,0,
Les.68.2.S1_a_at,Solyc08g082250,one_to_one_signature_target,11,Solyc08g082250
Les.736.1.S1_at,,unmapped,0,
Les.672.1.S1_at,,unmapped,0,
Les.639.1.A1_at,,unmapped,0,
Les.665.1.A1_at,,unmapped,0,
Les.691.1.A1_at,,unmapped,0,
Les.765.1.A1_at,,unmapped,0,
Les.739.1.S1_at,,unmapped,0,
Les.649.1.S1_at,,unmapped,0,
Les.739.2.A1_at,,unmapped,0,
Les.649.2.A1_at,,unmapped,0,
Les.601.1.S1_at,,unmapped,0,
Les.768.1.A1_at,,unmapped,0,
Les.678.1.A1_at,,unmapped,0,
Les.604.1.A1_at,,unmapped,0,
Les.720.1.A1_at,,unmapped,0,
Les.630.2.A1_at,,unmapped,0,
Les.730.1.S1_at,,unmapped,0,
Les.733.1.S1_at,,unmapped,0,
Les.646.1.A1_at,,unmapped,0,
Les.99.1.S1_at,,unmapped,0,
Les.836.1.S1_at,,unmapped,0,
Les.862.1.S1_at,,unmapped,0,
Les.865.1.A1_at,,unmapped,0,
Les.981.1.A1_at,,unmapped,0,
Les.891.1.A1_at,,unmapped,0,
Les.875.1.S1_at,,unmapped,0,
Les.868.1.A1_at,,unmapped,0,
Les.958.1.A1_at,,unmapped,0,
Les.894.1.A1_at,,unmapped,0,
Les.90.1.S1_at,,unmapped,0,
Les.820.1.A1_at,,unmapped,0,
Les.968.1.S1_at,,unmapped,0,
LesAffx.10139.1.S1_at,,unmapped,0,
Les.804.1.S1_at,,unmapped,0,
Les.93.1.S1_at,,unmapped,0,
Les.96.1.A1_at,,unmapped,0,
Les.926.1.A1_at,,unmapped,0,
Les.846.1.S1_at,,unmapped,0,
Les.962.1.S1_at,,unmapped,0,
Les.872.2.A1_at,,unmapped,0,
Les.939.1.A1_at,,unmapped,0,
Les.991.1.A1_at,,unmapped,0,
Les.949.1.S1_at,,unmapped,0,
Les.975.1.S1_at,,unmapped,0,
Les.811.1.S1_at,,unmapped,0,
Les.878.1.A1_at,,unmapped,0,
LesAffx.10172.1.S1_at,,unmapped,0,
LesAffx.10139.1.A1_at,,unmapped,0,
Les.994.1.A1_at,,unmapped,0,
LesAffx.1.1.S1_at,,unmapped,0,
Les.830.1.A1_at,,unmapped,0,
Les.949.2.S1_at,,unmapped,0,
Les.889.2.S1_a_at,,unmapped,0,
Les.804.2.A1_at,,unmapped,0,
LesAffx.10175.1.S1_at,,unmapped,0,
Les.907.1.A1_at,,unmapped,0,
Les.933.1.A1_at,,unmapped,0,
Les.872.1.A1_at,,unmapped,0,
Les.946.1.S1_at,,unmapped,0,
Les.849.1.A1_at,,unmapped,0,
Les.946.2.A1_at,,unmapped,0,
Les.904.2.A1_s_at,,unmapped,0,
Les.901.1.A1_at,,unmapped,0,
LesAffx.10172.1.A1_at,,unmapped,0,
Les.84.1.S1_at,,unmapped,0,
Les.814.1.A1_at,,unmapped,0,
Les.949.3.A1_at,,unmapped,0,
Les.840.1.A1_at,,unmapped,0,
Les.824.1.S1_at,,unmapped,0,
LesAffx.10095.1.S1_at,,unmapped,0,
Les.817.1.A1_at,,unmapped,0,
LesAffx.1007.1.S1_at,,unmapped,0,
Les.917.1.A1_at,,unmapped,0,
Les.943.1.A1_at,,unmapped,0,
Les.827.1.S1_at,,unmapped,0,
Les.953.1.S1_at,,unmapped,0,
Les.896.2.S1_a_at,,unmapped,0,
Les.982.1.S1_at,,unmapped,0,
Les.87.1.S1_a_at,,unmapped,0,
Les.859.1.A1_at,,unmapped,0,
Les.81.1.S1_at,,unmapped,0,
LesAffx.1001.1.S1_at,,unmapped,0,
Les.911.1.A1_at,,unmapped,0,
Les.898.1.A1_at,,unmapped,0,
Les.921.1.S1_at,,unmapped,0,
Les.94.1.S1_at,,unmapped,0,
LesAffx.10095.1.A1_at,,unmapped,0,
Les.850.1.A1_at,,unmapped,0,
Les.940.1.A1_at,,unmapped,0,
Les.998.1.S1_at,,unmapped,0,
Les.97.1.S1_at,,unmapped,0,
Les.953.2.A1_at,,unmapped,0,
Les.866.1.A1_at,,unmapped,0,
Les.956.1.A1_at,,unmapped,0,
Les.963.2.S1_at,,unmapped,0,
Les.966.1.S1_at,,unmapped,0,
Les.91.1.S1_at,,unmapped,0,
Les.895.1.A1_at,,unmapped,0,
LesAffx.1011.1.S1_at,,unmapped,0,
Les.995.1.A1_at,,unmapped,0,
Les.966.2.S1_at,,unmapped,0,
Les.966.3.A1_at,,unmapped,0,
Les.808.1.A1_at,,unmapped,0,
Les.834.1.A1_at,,unmapped,0,
Les.860.1.A1_at,,unmapped,0,
Les.818.1.S1_at,,unmapped,0,
Les.934.1.S1_at,,unmapped,0,
Les.863.1.A1_at,,unmapped,0,
Les.937.1.S1_at,,unmapped,0,
Les.937.2.A1_at,,unmapped,0,
Les.873.1.S1_at,,unmapped,0,
Les.876.1.A1_at,,unmapped,0,
Les.992.1.A1_at,,unmapped,0,
Les.802.1.A1_at,,unmapped,0,
Les.963.3.A1_at,,unmapped,0,
Les.969.1.A1_at,,unmapped,0,
Les.812.1.S1_at,,unmapped,0,
Les.805.1.A1_at,,unmapped,0,
Les.831.1.A1_at,,unmapped,0,
Les.812.2.S1_at,,unmapped,0,
Les.905.1.S1_at,,unmapped,0,
Les.904.1.S1_s_at,,unmapped,0,
Les.960.1.A1_at,,unmapped,0,
Les.818.2.A1_at,,unmapped,0,
Les.847.1.A1_at,,unmapped,0,
Les.857.1.S1_at,,unmapped,0,
LesAffx.10118.1.S1_at,,unmapped,0,
Les.976.1.A1_at,,unmapped,0,
Les.886.1.A1_at,,unmapped,0,
Les.986.1.S1_at,,unmapped,0,
Les.896.1.S1_at,,unmapped,0,
Les.979.1.A1_at,,unmapped,0,
Les.85.1.S1_at,,unmapped,0,
Les.815.1.A1_at,,unmapped,0,
LesAffx.10176.1.A1_at,,unmapped,0,
Les.931.1.A1_at,,unmapped,0,
Les.812.3.A1_at,,unmapped,0,
Les.896.2.S1_at,,unmapped,0,
Les.899.1.S1_at,Solyc03g083440,one_to_one_signature_target,10,Solyc03g083440
Les.88.1.S1_at,,unmapped,0,
Les.915.1.S1_at,,unmapped,0,
Les.828.1.A1_at,,unmapped,0,
Les.854.1.A1_at,,unmapped,0,
Les.944.1.A1_at,,unmapped,0,
Les.970.1.A1_at,,unmapped,0,
LesAffx.10099.1.S1_at,,unmapped,1,
Les.928.1.S1_at,,unmapped,0,
Les.954.1.S1_at,,unmapped,0,
LesAffx.10118.1.A1_at,,unmapped,0,
Les.867.1.S1_at,,unmapped,0,
Les.82.1.S1_at,,unmapped,0,
Les.822.1.A1_at,Solyc03g120890,one_to_one_signature_target,11,Solyc03g120890
Les.912.1.A1_at,,unmapped,0,
Les.986.2.A1_at,,unmapped,0,
Les.822.2.A1_at,,unmapped,0,
Les.95.1.S1_at,,unmapped,0,
Les.922.1.S1_at,,unmapped,0,
Les.941.1.A1_at,,unmapped,0,
Les.98.1.S1_at,,unmapped,0,
LesAffx.10099.1.A1_at,,unmapped,0,
Les.996.1.A1_a_at,,unmapped,0,
Les.980.1.A1_at,,unmapped,0,
Les.890.1.A1_at,,unmapped,0,
Les.9.1.S1_at,,unmapped,0,
Les.964.1.S1_at,,unmapped,0,
Les.957.1.A1_at,,unmapped,0,
Les.983.1.A1_at,,unmapped,0,
Les.893.1.A1_at,,unmapped,0,
Les.92.1.S1_at,,unmapped,0,
Les.996.1.A1_at,,unmapped,0,
Les.809.1.A1_at,,unmapped,0,
Les.861.1.A1_at,,unmapped,0,
Les.951.1.A1_at,,unmapped,0,
Les.842.2.S1_at,,unmapped,0,
LesAffx.10016.1.S1_at,,unmapped,0,
Les.938.1.A1_at,,unmapped,0,
Les.964.2.A1_at,,unmapped,0,
Les.967.1.A1_at,,unmapped,0,
Les.877.1.A1_at,,unmapped,0,
Les.906.1.A1_at,,unmapped,0,
Les.842.1.S1_at,,unmapped,0,
Les.909.1.A1_at,,unmapped,0,
Les.987.3.S1_at,,unmapped,0,
Les.845.1.A1_at,,unmapped,0,
LesAffx.10016.1.A1_at,,unmapped,0,
Les.871.1.A1_at,,unmapped,0,
Les.961.1.A1_at,,unmapped,0,
Les.848.1.A1_at,,unmapped,0,
Les.874.1.A1_at,,unmapped,0,
Les.948.1.A1_at,,unmapped,0,
Les.974.1.A1_at,,unmapped,0,
Les.810.1.S1_at,,unmapped,0,
Les.977.1.A1_at,,unmapped,0,
Les.887.1.A1_at,,unmapped,0,
Les.910.1.S1_at,,unmapped,0,
Les.929.3.S1_at,,unmapped,0,
Les.83.1.S1_at,,unmapped,0,
LesAffx.10158.1.S1_at,,unmapped,0,
Les.86.1.S1_at,,unmapped,0,
Les.816.1.A1_at,,unmapped,0,
Les.987.2.S1_at,,unmapped,0,
Les.916.1.S1_at,,unmapped,0,
Les.89.1.S1_at,,unmapped,0,
LesAffx.10113.1.S1_at,,unmapped,0,
Les.945.1.A1_at,,unmapped,0,
Les.971.1.A1_at,,unmapped,0,
Les.881.1.A1_at,,unmapped,0,
Les.836.2.S1_at,,unmapped,0,
Les.839.1.S1_at,,unmapped,0,
Les.836.2.S1_a_at,,unmapped,0,
Les.858.1.A1_at,,unmapped,0,
Les.80.1.S1_at,,unmapped,0,
